Submission ID,Respondent ID,Submitted at,What is your age?,What is your ZIP code?,How many cups of coffee do you typically drink per day?,Where do you typically drink coffee?,Where do you typically drink coffee? (At home),Where do you typically drink coffee? (At the office),Where do you typically drink coffee? (On the go),Where do you typically drink coffee? (At a cafe),Where do you typically drink coffee? (None of these),How do you brew coffee at home?,How do you brew coffee at home? (Pour over),How do you brew coffee at home? (French press),How do you brew coffee at home? (Espresso),How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee)),How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso)),How do you brew coffee at home? (Instant coffee),How do you brew coffee at home? (Bean-to-cup machine),How do you brew coffee at home? (Cold brew),How do you brew coffee at home? (Coffee extract (e.g. Cometeer)),How do you brew coffee at home? (Other),How else do you brew coffee at home?,"On the go, where do you typically purchase coffee?","On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin))","On the go, where do you typically purchase coffee? (Local cafe)","On the go, where do you typically purchase coffee? (Drive-thru)","On the go, where do you typically purchase coffee? (Specialty coffee shop)","On the go, where do you typically purchase coffee? (Deli or supermarket)","On the go, where do you typically purchase coffee? (Other)",Where else do you purchase coffee?,What is your favorite coffee drink?,Please specify what your favorite coffee drink is,Do you usually add anything to your coffee?,Do you usually add anything to your coffee? (No - just black),"Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer)",Do you usually add anything to your coffee? (Sugar or sweetener),Do you usually add anything to your coffee? (Flavor syrup),Do you usually add anything to your coffee? (Other),What else do you add to your coffee?,What kind of dairy do you add?,What kind of dairy do you add? (Whole milk),What kind of dairy do you add? (Skim milk),What kind of dairy do you add? (Half and half),What kind of dairy do you add? (Coffee creamer),What kind of dairy do you add? (Flavored coffee creamer),What kind of dairy do you add? (Oat milk),What kind of dairy do you add? (Almond milk),What kind of dairy do you add? (Soy milk),What kind of dairy do you add? (Other),What kind of sugar or sweetener do you add?,What kind of sugar or sweetener do you add? (Granulated Sugar),"What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda))",What kind of sugar or sweetener do you add? (Honey),What kind of sugar or sweetener do you add? (Maple Syrup),What kind of sugar or sweetener do you add? (Stevia),What kind of sugar or sweetener do you add? (Agave Nectar),What kind of sugar or sweetener do you add? (Brown Sugar),What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado)),What kind of flavorings do you add?,What kind of flavorings do you add? (Vanilla Syrup),What kind of flavorings do you add? (Caramel Syrup),What kind of flavorings do you add? (Hazelnut Syrup),What kind of flavorings do you add? (Cinnamon (Ground or Stick)),What kind of flavorings do you add? (Peppermint Syrup),What kind of flavorings do you add? (Other),What other flavoring do you use?,"Before today's tasting, which of the following best described what kind of coffee you like?",How strong do you like your coffee?,What roast level of coffee do you prefer?,How much caffeine do you like in your coffee?,"Lastly, how would you rate your own coffee expertise?",Coffee A - Bitterness,Coffee A - Acidity,Coffee A - Personal Preference,Coffee A - Notes,Coffee B - Bitterness,Coffee B - Acidity,Coffee B - Personal Preference,Coffee B - Notes,Coffee C - Bitterness,Coffee C - Acidity,Coffee C - Personal Preference,Coffee C - Notes,Coffee D - Bitterness,Coffee D - Acidity,Coffee D - Personal Preference,Coffee D - Notes,"Between Coffee A, Coffee B, and Coffee C which did you prefer?","Between Coffee A and Coffee D, which did you prefer?","Lastly, what was your favorite overall coffee?",Do you work from home or in person?,"In total, much money do you typically spend on coffee in a month?",Why do you drink coffee?,Why do you drink coffee? (It tastes good),Why do you drink coffee? (I need the caffeine),Why do you drink coffee? (I need the ritual),Why do you drink coffee? (It makes me go to the bathroom),Why do you drink coffee? (Other),Other reason for drinking coffee,Do you like the taste of coffee?,Do you know where your coffee comes from?,What is the most you've ever paid for a cup of coffee?,What is the most you'd ever be willing to pay for a cup of coffee?,Do you feel like you’re getting good value for your money when you buy coffee at a cafe?,Approximately how much have you spent on coffee equipment in the past 5 years?,Do you feel like you’re getting good value for your money with regards to your coffee equipment?,Gender,Gender (please specify),Marital Status,Household Income,Education Level,Ethnicity/Race,Ethnicity/Race (please specify),Employment Status,Number of Children,Political Affiliation
VZ92pM,LPopVO,10/22/23 17:27,25-34 years old,94306,3,"At home, At a cafe, On the go, At the office",TRUE,TRUE,TRUE,TRUE,FALSE,"Pour over, Espresso, Instant coffee, Coffee extract (e.g. Cometeer), Cold brew, Coffee brewing machine (e.g. Mr. Coffee), Pod/capsule machine (e.g. Keurig/Nespresso)",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,Pourover,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,8,2,2,3,,4,1,2,,5,3,1,,1,5,5,,Coffee A,Coffee D,Coffee D,I primarily work from home,>$100,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom",TRUE,TRUE,TRUE,TRUE,FALSE,,Yes,Yes,More than $20,More than $20,Yes,"More than $1,000",Yes,Male,,Single,"$150,000 or more",Bachelor's degree,Asian/Pacific Islander,,Employed full-time,None,No affiliation
QAx6zA,kNr6X6,10/22/23 17:27,25-34 years old,18655,2,At home,TRUE,FALSE,FALSE,FALSE,FALSE,Espresso,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Pourover,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Light,Full caffeine,8,1,5,4,"Very bright, juicy, apple-y",3,2,2,"Oily mouth feel, coats mouth (derogatory), got better as it cooled",4,3,3,"Tastes like the most coffee coffee to ever coffee, diner coffee <33333",1,4,5,"Funk, smarties, Froot Loops, amazing clarity",Coffee A,Coffee D,Coffee D,I primarily work from home,$40-$60,"It tastes good, I need the caffeine, I need the ritual",TRUE,TRUE,TRUE,FALSE,FALSE,,Yes,Yes,$10-$15,More than $20,Yes,"More than $1,000",Yes,Non-binary,,Single,"$50,000 - $74,999",Bachelor's degree,White/Caucasian,,Employed full-time,None,Democrat
ZdGpJo,roqAYN,10/22/23 17:27,25-34 years old,55401,1,"At a cafe, At home",TRUE,FALSE,FALSE,TRUE,FALSE,"French press, Pour over",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Pourover,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bright,Medium,Light,Full caffeine,7,2,3,3,"Vegetal, butter",2,1,4,"Butter, pastry, chocolate",2,1,2,Chocolate,1,4,5,Blueberry,Coffee B,Coffee D,Coffee D,I do a mix of both,$20-$40,"It tastes good, I need the caffeine",TRUE,TRUE,FALSE,FALSE,FALSE,,Yes,Yes,$10-$15,More than $20,Yes,$500-$1000,Yes,Male,,Living with a partner,,Master's degree,White/Caucasian,,Employed full-time,None,No affiliation
24bMRg,LPoW42,10/22/23 17:28,25-34 years old,55438,1,At home,TRUE,FALSE,FALSE,FALSE,FALSE,"French press, Espresso, Pour over",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Regular drip coffee,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,6,2,4,4,"Chocolate, fruit, tart, strawberry",3,2,4,"Light, chocolate",2,2,3,"Sweet, light, bland, coco powder",3,4,5,"Sweet, balanced, cherry, creamy, chocolate",Coffee A,Coffee D,Coffee D,I primarily work from home,$20-$40,"It tastes good, I need the ritual, I need the caffeine",TRUE,TRUE,TRUE,FALSE,FALSE,,Yes,Yes,$6-$8,$10-$15,Yes,"More than $1,000",Yes,Male,,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,,Employed full-time,None,Democrat
EPB4Pr,RDr5k9,10/22/23 17:28,25-34 years old,60610,2,"At home, At the office",TRUE,TRUE,FALSE,FALSE,FALSE,"Pour over, Cold brew",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,Pourover,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Medium,Full caffeine,6,1,4,4,,4,1,3,,3,2,3,,1,4,5,,Coffee A,Coffee D,Coffee D,I do a mix of both,$60-$80,"It tastes good, I need the ritual, It makes me go to the bathroom, I need the caffeine",TRUE,TRUE,TRUE,TRUE,FALSE,,Yes,Yes,$6-$8,$6-$8,No,$500-$1000,Yes,Male,,Single,"$50,000 - $74,999",Master's degree,White/Caucasian,,Employed full-time,None,Democrat
yl0Wkd,KVRlEz,10/22/23 17:29,25-34 years old,89122,Less than 1,"At home, At a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,"Pour over, Instant coffee",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Pourover,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Light,Full caffeine,8,3,3,4,Red grape,4,1,3,Milk chocolate,4,3,2,,1,5,5,Strawberry jam and pineapple,Coffee A,Coffee D,Coffee D,I primarily work in person,$20-$40,It tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,,Yes,Yes,$10-$15,More than $20,Yes,$300-$500,Yes,Male,,Single,"$25,000 - $49,999",Bachelor's degree,White/Caucasian,,Employed full-time,None,Democrat
dYZ5VV,MEGz4E,10/22/23 17:29,25-34 years old,94103,2,"At home, At the office",TRUE,TRUE,FALSE,FALSE,FALSE,"Pour over, Espresso",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Pourover,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juicy,Somewhat strong,Medium,Full caffeine,6,2,4,2,Tomato,3,3,3,"Red Fruit, Cocoa",3,3,4,"Balanced, Rich",1,4,5,"Raspberries, Caramel, malt",Coffee C,Coffee D,Coffee D,I primarily work from home,$40-$60,"It tastes good, I need the caffeine, It makes me go to the bathroom",TRUE,TRUE,FALSE,TRUE,FALSE,,Yes,Yes,$10-$15,More than $20,No,$500-$1000,Yes,Male,,Living with a partner,"$150,000 or more",Bachelor's degree,White/Caucasian,,Employed full-time,None,Democrat
7dJ852,Q7E5Ql,10/22/23 17:30,18-24 years old,55068,2,At home,TRUE,FALSE,FALSE,FALSE,FALSE,"Pod/capsule machine (e.g. Keurig/Nespresso), French press",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Cappuccino,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bold,Very strong,Dark,Full caffeine,4,2,4,3,Sweet,3,4,5,Peanuts,2,3,4,Coconuts,3,5,2,"Like blueberry syrup. Thick, acidic and sickly sweet",Coffee B,Coffee A,Coffee B,I primarily work in person,$40-$60,It tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,,Yes,No,$15-$20,$15-$20,Yes,$50-$100,Yes,Male,,Married,"$50,000 - $74,999",Bachelor's degree,White/Caucasian,,Employed full-time,None,Democrat
VZ9ky6,0eA69P,10/22/23 17:31,45-54 years old,22015,3,"At home, At the office",TRUE,TRUE,FALSE,FALSE,FALSE,"Espresso, Pour over",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Cortado,,Sugar or sweetener,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,Raw Sugar (Turbinado),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,Bold,Somewhat strong,Medium,Full caffeine,6,2,4,1,,3,1,4,,4,2,1,,1,4,1,,Coffee B,Coffee A,Coffee B,I primarily work in person,$80-$100,It tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,,Yes,Yes,$4-$6,$6-$8,No,"More than $1,000",Yes,Male,,Married,"$150,000 or more",Master's degree,White/Caucasian,,Employed full-time,2,Independent
zK0a8M,97rDbE,10/22/23 17:31,18-24 years old,2492,2,"At the office, On the go, At a cafe",FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,Specialty coffee shop,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,Pourover,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Very strong,Dark,Full caffeine,5,2,4,4,,3,5,3,,4,3,3,,3,3,4,,Coffee A,Coffee A,Coffee A,,,,,,,,,,,,,,,,,,,,,,,,,,
0EbpWj,ExaQjl,10/22/23 17:32,25-34 years old,76110,3,"At home, At a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,"Espresso, Pour over",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Espresso,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Medium,Light,Full caffeine,8,3,2,2,"medium roast, high balance and body, nutty and chocolate",1,1,4,"Very tea-like, clean crisp cup, I'm guessing a PNG/Bali, or high-end expensive Latin American. ",3,1,2,"Very similar to Klatch, but more citrus and acidity notes",1,3,5,"This is what I usually drink. Notes of cantaloupe, watermelon. Tasted like a Kenyan or Ethiopian Natural. ",Coffee B,Coffee D,Coffee D,I primarily work from home,$60-$80,"It tastes good, I need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,,Yes,Yes,$10-$15,More than $20,Yes,"More than $1,000",Yes,Male,,Single,"$150,000 or more",Bachelor's degree,Asian/Pacific Islander,,Employed full-time,None,Democrat
yl0W8X,N7OWG0,10/22/23 17:35,18-24 years old,2492,2,"At home, At the office, At a cafe",TRUE,TRUE,FALSE,TRUE,FALSE,Pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,,Oat milk,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Floral,Medium,Light,Full caffeine,5,2,4,3,,3,2,3,,3,3,2,Very generic/boring,2,3,4,,Coffee A,Coffee D,Coffee D,I primarily work in person,$40-$60,"It tastes good, I need the caffeine",TRUE,TRUE,FALSE,FALSE,FALSE,,Yes,No,$6-$8,$6-$8,No,$300-$500,No,Male,,Single,"$150,000 or more",,White/Caucasian,,Student,None,Democrat
PA2aJe,kNr6Vr,10/22/23 17:36,25-34 years old,46219,1,At home,TRUE,FALSE,FALSE,FALSE,FALSE,Pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Pourover,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nutty,Medium,Light,Full caffeine,6,2,5,5,Honey crisp apple and caramel,4,1,2,Dark chocolate and coconut ,4,4,3,Balance milk chocolate and graham cracker,2,4,4,"Roasted hazelnut, juicy, strawberry",Coffee A,Coffee A,Coffee A,I do a mix of both,$60-$80,I need the ritual,FALSE,FALSE,TRUE,FALSE,FALSE,,Yes,Yes,$15-$20,$6-$8,Yes,$500-$1000,Yes,Female,,Living with a partner,"$75,000 - $99,999",Bachelor's degree,White/Caucasian,,Employed full-time,None,Democrat
5dly0Z,19B7Jg,10/22/23 17:40,35-44 years old,14228,Less than 1,At home,TRUE,FALSE,FALSE,FALSE,FALSE,Instant coffee,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",FALSE,TRUE,TRUE,FALSE,FALSE,,"Skim milk, Coffee creamer, Flavored coffee creamer",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Granulated Sugar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,Sweet,Medium,Light,Full caffeine,2,4,5,1,Disgusting. Tea flavor. Watery mouth feel. Visceral reaction.,3,3,2,Earthy tones. Got worse as it cooled.,3,2,3,Bland in a good way. Chocolate notes? Could see myself drinking this with sugar & cream.,5,5,1,Vile. Tastes like rotten lemons. Made me physically shudder. Horrible mouth feel.,Coffee C,Coffee A,Coffee C,I primarily work from home,<$20,"I need the caffeine, It tastes good",TRUE,TRUE,FALSE,FALSE,FALSE,,Yes,No,$4-$6,$6-$8,Yes,Less than $20,Yes,Female,,Living with a partner,"$50,000 - $74,999",Bachelor's degree,White/Caucasian,,Employed full-time,None,Democrat
VZ9kRv,GR7zKZ,10/22/23 17:41,18-24 years old,84015,Less than 1,None of these,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,Blended drink (e.g. Frappuccino),,"Flavor syrup, Sugar or sweetener, Milk, dairy alternative, or coffee creamer",FALSE,TRUE,TRUE,TRUE,FALSE,,Whole milk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Granulated Sugar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,Sweet,Weak,Medium,Full caffeine,1,3,5,1,Citrus,3,3,3,Just tastes like coffee,3,3,3,Tree bark,3,5,1,Sour,Coffee B,Coffee A,Coffee B,I do a mix of both,<$20,I need the caffeine,FALSE,TRUE,FALSE,FALSE,FALSE,,No,No,$4-$6,$2-$4,No,Less than $20,Yes,Female,,Married,"$100,000 - $149,999",Bachelor's degree,White/Caucasian,,Employed full-time,None,Democrat
ZdGpqy,MEGbXA,10/22/23 17:42,55-64 years old,55068,2,At home,TRUE,FALSE,FALSE,FALSE,FALSE,"French press, Pod/capsule machine (e.g. Keurig/Nespresso), Other",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Moka Pot,,,,,,,,,Other,French Press with fresh ground beans,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caramalized,Somewhat strong,Medium,Full caffeine,5,4,2,2,Citrisy flavor,3,2,5,Hazelnut taste. Smooth finish,2,3,4,Nutty Flavor with acidic finish.,2,5,2,Lemony citrus tart acidic flavor.,Coffee B,Coffee A,Coffee B,I primarily work from home,$60-$80,It tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,,Yes,No,$4-$6,$4-$6,No,$300-$500,Yes,Female,,Married,"$150,000 or more",Some college or associate's degree,White/Caucasian,,Employed full-time,2,Independent
rl0zKv,W8ZzaR,10/22/23 17:46,25-34 years old,53703,2,At home,TRUE,FALSE,FALSE,FALSE,FALSE,Pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",FALSE,TRUE,TRUE,FALSE,FALSE,,Whole milk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Honey,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,Full Bodied,Very strong,Dark,Full caffeine,3,4,5,3,Fruity,4,2,4,,4,2,5,Brown sugar,4,2,2,Fermented/fruity,Coffee C,Coffee A,Coffee C,I primarily work in person,$20-$40,"I need the caffeine, I need the ritual",FALSE,TRUE,TRUE,FALSE,FALSE,,Yes,No,$6-$8,$6-$8,No,$20-$50,Yes,Female,,Single,"$75,000 - $99,999",Doctorate or professional degree,White/Caucasian,,Employed full-time,None,Democrat
24bM69,4KGxWA,10/22/23 17:47,25-34 years old,6330,1,At home,TRUE,FALSE,FALSE,FALSE,FALSE,"French press, Coffee brewing machine (e.g. Mr. Coffee), Other",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Wacaco Nanopresso,,,,,,,,,Espresso,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Bodied,Somewhat strong,Medium,Full caffeine,6,2,2,3,"Immediately familiar. At my previous workplace they had an automatic coffee machine that used coffee concentrate and hot water, and this took me right there. Unobtrusive and unoffensive with a light caramel note. Tasted like the color brown.",2,2,1,"This one had to cool down before I could tolerate it. An initial immediate hit of a very offputting aroma/flavor. I immediately went to the smell of the Walmart automotive section. A very plastic/petroleum note. As this cooled, the initial hit mellowed out to the point where it was almost gone, at which point there were notes of floral and chocolate.",2,4,4,"The initial flavor reminded me of vanilla wafers, but the crispy cream filled type. Over time the feel of acidity lowered down to about a 3. Very intrigued by this one, came back to it many times.",3,5,4,"Strong tart berry flavor, reminded me of wild black huckleberries that grew behind my house as a kid.",Coffee C,Coffee D,Coffee D,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, I need the ritual",TRUE,TRUE,TRUE,FALSE,FALSE,,Yes,Yes,$8-$10,$4-$6,No,$100-$300,Yes,Male,,Married,"$100,000 - $149,999",Some college or associate's degree,White/Caucasian,,Employed full-time,3,No affiliation
24bMXM,eaoexx,10/22/23 17:53,55-64 years old,21401,2,"At the office, At home",TRUE,TRUE,FALSE,FALSE,FALSE,Pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Pourover,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Light,Full caffeine,7,2,4,5,Berries raspberries ,1,2,3,Nice mellow coffee ,2,2,3,,1,2,4,Apple,Coffee A,Coffee D,Coffee A,I primarily work in person,$40-$60,It tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,,Yes,Yes,$4-$6,$8-$10,Yes,$500-$1000,Yes,Male,,Married,,Bachelor's degree,White/Caucasian,,Employed full-time,More than 3,Independent
ZdGpAe,O7V5g8,10/22/23 17:53,55-64 years old,80550,1,At home,TRUE,FALSE,FALSE,FALSE,FALSE,Coffee brewing machine (e.g. Mr. Coffee),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Regular drip coffee,,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",FALSE,TRUE,TRUE,FALSE,FALSE,,Half and half,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Artificial Sweeteners (e.g., Splenda)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,Nutty,Medium,Medium,Full caffeine,2,4,,3,,3,2,4,"Balanced, favorite",3,,3,Cherry ,3,2,3,"Smooth, almond",Coffee B,Coffee D,Coffee B,,,,,,,,,,,,,,,,,,,,,,,,,,
24bMBM,ExaQBl,10/22/23 17:53,55-64 years old,21157,3,"At home, On the go",TRUE,FALSE,TRUE,FALSE,FALSE,Pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Other,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Wawa,Pourover,,"Milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,,Almond milk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Nutty,Somewhat strong,Dark,Full caffeine,6,4,3,2,Hint of berry,2,2,3,Sweet,2,2,4,,2,1,5,Fruit like apples ,Coffee B,Coffee D,Coffee D,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, I need the ritual",TRUE,TRUE,TRUE,FALSE,FALSE,,Yes,Yes,$4-$6,$4-$6,No,$20-$50,Yes,Male,,Single,"$100,000 - $149,999",Bachelor's degree,White/Caucasian,,Employed full-time,None,No affiliation
24bMKD,O7V5dY,10/22/23 17:56,25-34 years old,21136,Less than 1,At home,TRUE,FALSE,FALSE,FALSE,FALSE,Coffee brewing machine (e.g. Mr. Coffee),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Other,Coffee,"Milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,,Oat milk,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Bold,Medium,Medium,Full caffeine,1,1,2,1,Fruit,1,1,5,,2,1,4,,2,4,2,Pretzel,Coffee C,Coffee D,Coffee C,I primarily work in person,<$20,"It tastes good, I need the caffeine",TRUE,TRUE,FALSE,FALSE,FALSE,,Yes,No,$6-$8,$4-$6,No,Less than $20,Yes,Male,,Single,"Under $25,000",Less than high school,White/Caucasian,,Employed full-time,None,Republican
eBNdrx,Vzx5oM,10/22/23 18:10,35-44 years old,97211,2,At a cafe,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,Cappuccino,,No - just black,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruity,Somewhat strong,Light,Half caff,4,2,4,3,Really nice!  Especially when cold…  (My preference score went up to 4 next day. :),2,3,4,"This has a special something I love — maybe from the Ethiopian in the mix?  (Pretty consistently a favorite origin for me.)  It’s a factor in the aroma, I think…  Or, possibly just because it’s a well-constructed blend. :)",3,4,3,"Overall not bad, but for me, this has a bit of an off note.  The fragrance is really quite nice, but there’s something I’d almost describe as a little dirty going on, arriving late in the flavor.  It’s in the background, but noticeable, and also seems to give this/or possibly emphasize a textural thinness.",3,4,5,"Very juicy!  And, in a way that I guessed must be South American. :)  I loved this one — especially when hot.  The fragrance is phenomenal!",Coffee B,Coffee D,Coffee D,I primarily work from home,>$100,"It tastes good, I need the caffeine, I need the ritual, Other",TRUE,TRUE,TRUE,FALSE,TRUE,I have an exercise/writing routine that involves biking to cafés.,Yes,Yes,$8-$10,More than $20,Yes,$50-$100,Yes,Non-binary,,Living with a partner,"$50,000 - $74,999",Some college or associate's degree,White/Caucasian,,Employed part-time,None,Democrat
5dlyld,JOBAxd,10/22/23 18:26,35-44 years old,27312,1,"At home, At a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,"Espresso, Pour over",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,Latte,,"Milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,,"Whole milk, Half and half",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,Sweet,Medium,Medium,Full caffeine,6,3,3,4,,4,2,1,,2,2,3,,2,4,2,,Coffee A,Coffee A,Coffee A,,$40-$60,It tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,,Yes,Yes,$10-$15,$8-$10,Yes,$300-$500,Yes,Male,,Married,"$100,000 - $149,999",Master's degree,White/Caucasian,,Homemaker,None,No affiliation
